strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
110200060402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700040106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700070901,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200070507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600030401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600011102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500031204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500140301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602010605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800010406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702030511,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301020202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111203030404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500031206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200080610,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800010109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902040509,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400020604,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400020812,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500040304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600020201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701040205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701040502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500140104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002010104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200080502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101030507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020609,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300050306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500070408,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202110403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700060205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200060405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010609,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120903010608,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500020205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602011001,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202110306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200030303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500010701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202030501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403011101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402011106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200091004,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203030203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500020601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400020201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002010502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901100207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202050301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202080204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400060205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400060503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150501000405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701010902,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901050105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002030305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111202020408,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402110203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800090901,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121001010304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302021008,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200101902,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301030401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303020908,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500031003,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502020502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302080106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200030911,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800020806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202040502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202070405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200010408,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900170101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600130105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503010704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601030206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601020207,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001040307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111201010608,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301020802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020604,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060609,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020309,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400070503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302060203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702030204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800130305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900010208,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110600030201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301020703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500032303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001030404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600090401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001011103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601050406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800060302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600020102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601040105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101060401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800030306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700080107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150801030107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800010511,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121001020503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702011206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601030404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301010406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900031205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200090905,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120903010712,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500042405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502030703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400050105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701020702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302020901,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800030202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200010406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800040106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001040210,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500020504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003020401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302020805,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200090201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301040305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700010801,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800060201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900030706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901040401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003030401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700110304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102100060404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302080306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801030302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500010704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111201030607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003030301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202100207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600071307,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800070606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200090901,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901050104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200010307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400030408,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601010806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150803020206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002010510,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120904020204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700010501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110300040401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203040203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702011004,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600010503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800140701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800020207,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002040303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301020504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501000103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500020507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901050206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800060804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503010206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902050101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200070203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601020204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200060103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101201080102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500010603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003040204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101070103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101070403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302020604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070608,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200100103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400040604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601050303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200010204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600030801,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600080501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800030309,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101100201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121001020305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602040301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600031704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901050203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800070704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900031007,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400010903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901060507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901020301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200150205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602020402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302030208,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900140402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301080102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150801010801,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800091201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500070506,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500031101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020906,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800040401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500011003,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201010607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800080303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602010403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102100010202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201020501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130403030301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303030407,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150803010305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701010108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701010707,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800140503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801061605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801061802,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600030405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600050204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101050205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700100402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302020306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500030104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003030202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302030106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300050301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800020510,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201010606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602020601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902040204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200080307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203030503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303030301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901050305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003040305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300030101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300050703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500070109,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500060402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101030206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150802000102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500020503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901050301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120903020104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400070101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102001010203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003040301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902010110,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301040101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600110608,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150803010101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500040802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800040303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502030203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402010806,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200011213,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200030305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302090501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500030303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701020103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702040111,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602030301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201020104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602020603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150801010411,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500040303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800050403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010409,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301030507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700050101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202071009,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702011108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121004050303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900110107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201020706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900030603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500040403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500040603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601010504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601010808,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003040201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202030502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302020703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601040311,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602010503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111201030301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502020605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
